"TOA5","GilchristBlue","CR1000X","22889","CR1000X.Std.04.02","CPU:GilchristBlue_04272022.CR1X","22393","Test"
"2023-02-08 19:00:00",508,12.3,23.14,8.338301,9996.407,9690.549,28
"2023-02-08 20:00:00",509,12.29,21.54,8.338301,10122.03,9800.386,27.9
"2023-02-08 21:00:00",510,12.29,20.31,8.338301,10060.27,9745.632,27.85
"2023-02-08 22:00:00",511,12.28,19.61,8.338301,9991.365,9686.058,27.84
"2023-02-08 23:00:00",512,12.28,19.2,8.338301,10010.03,9704.474,27.84
"2023-02-09 00:00:00",513,12.27,18.61,8.338301,9939.738,9657.875,27.82
"2023-02-09 01:00:00",514,12.28,17.83,8.338301,9861.654,9568.036,27.78
"2023-02-09 02:00:00",515,12.26,17.07,8.338301,9782.854,9499.628,27.75
"2023-02-09 03:00:00",516,12.27,16.41,8.3575,9747.183,9474.773,27.74
"2023-02-09 04:00:00",517,12.26,16.51,8.3575,9773.537,9494.783,27.8
"2023-02-09 05:00:00",518,12.26,16.37,8.338301,9782.373,9511.057,27.77
"2023-02-09 06:00:00",519,12.25,15.94,8.338301,9740.938,9466.176,27.75
"2023-02-09 07:00:00",520,12.25,15.4,8.338301,9706.298,9436.188,27.73
"2023-02-09 08:00:00",521,12.24,14.83,8.338301,9584.235,9327.942,27.7
"2023-02-09 09:00:00",522,12.25,15.59,8.3575,9178.485,8966.982,27.8
"2023-02-09 10:00:00",523,12.25,21.81,8.3767,8666.74,8504.539,28.1
"2023-02-09 11:00:00",524,12.26,27.14,8.395901,8133.776,8016.554,28.44
"2023-02-09 12:00:00",525,12.26,27.77,8.4151,7676.578,7591.282,28.65
"2023-02-09 13:00:00",526,12.27,27.28,8.4151,7625.335,7543.436,28.71
"2023-02-09 14:00:00",527,12.27,27.18,8.4151,7686.609,7600.365,28.71
"2023-02-09 15:00:00",528,12.27,25.16,8.395901,8128.627,8012.192,28.61
"2023-02-09 16:00:00",529,12.26,26.09,8.395901,8360.858,8225.18,28.57
"2023-02-09 17:00:00",530,12.27,25.54,8.395901,9022.119,8826.748,28.41
"2023-02-09 18:00:00",531,12.26,24.37,8.3575,9675.351,9410.84,28.24
"2023-02-09 19:00:00",532,12.27,23.16,8.338301,10270.31,9929.526,28.12
"2023-02-09 20:00:00",533,12.26,22.11,8.3191,10538,10160.09,28.05
"2023-02-09 21:00:00",534,12.26,21.27,8.3191,10580.09,10207.41,28.03
"2023-02-09 22:00:00",535,12.25,20.71,8.3191,10579.39,10227.06,28.01
"2023-02-09 23:00:00",536,12.25,20.49,8.3191,10579.24,10286.99,28.04
"2023-02-10 00:00:00",537,12.24,20.33,8.3191,10579.84,10281.13,28.05
"2023-02-10 01:00:00",538,12.24,20.01,8.3191,10579.07,10277.06,28.02
"2023-02-10 02:00:00",539,12.23,19.58,8.299901,10579.36,10365.68,28.01
"2023-02-10 03:00:00",540,12.24,19.2,8.299901,10579.28,10279.73,27.98
"2023-02-10 04:00:00",541,12.23,18.93,8.3191,10562.91,10181.81,27.98
"2023-02-10 05:00:00",542,12.23,18.94,8.3191,10551.93,10175.57,28.02
"2023-02-10 06:00:00",543,12.22,19.09,8.3191,10579.3,10198.28,28.02
"2023-02-10 07:00:00",544,12.23,19.32,8.299901,10579.08,10210.38,28.04
"2023-02-10 08:00:00",545,12.22,19.64,8.3191,10482.18,10113.01,28.08
"2023-02-10 09:00:00",546,12.23,20.6,8.3191,9864.188,9574.889,28.19
"2023-02-10 10:00:00",547,12.22,21.64,8.3575,9258.49,9038.418,28.28
"2023-02-10 11:00:00",548,12.23,23.25,8.3767,8589.434,8442.833,28.46
"2023-02-10 12:00:00",549,12.22,25.2,8.395901,7978.914,7872.573,28.65
"2023-02-10 13:00:00",550,12.23,26.26,8.4151,7754.529,7664.885,28.68
"2023-02-10 14:00:00",551,12.23,25.72,8.4151,8025.961,7916.758,28.57
"2023-02-10 15:00:00",552,12.23,25.72,8.395901,8134.921,8017.718,28.52
"2023-02-10 16:00:00",553,12.23,25.23,8.395901,8187.993,8074.188,28.53
"2023-02-10 17:00:00",554,12.23,24.13,8.3767,8949.104,8760.356,28.32
"2023-02-10 18:00:00",555,12.22,22.86,8.3575,9599.033,9341.203,28.18
"2023-02-10 19:00:00",556,12.23,21.66,8.3191,10355.3,10002.7,28.11
"2023-02-10 20:00:00",557,12.22,21.27,8.3191,10579.69,10231,28.1
"2023-02-10 21:00:00",558,12.22,20.87,8.299901,10564.55,10184.12,28.04
"2023-02-10 22:00:00",559,12.21,20.29,8.299901,10580.64,10415.22,28.04
"2023-02-10 23:00:00",560,12.21,19.94,8.280701,10572.24,10189.97,28
"2023-02-11 00:00:00",561,12.2,19.71,8.299901,10579.93,10425.12,28.02
"2023-02-11 01:00:00",562,12.21,19.53,8.280701,10570.67,10408.91,28.03
"2023-02-11 02:00:00",563,12.2,19.44,8.299901,10577.38,10335.59,28.02
"2023-02-11 03:00:00",564,12.2,19.04,8.299901,9638.49,9375.483,27.87
"2023-02-11 04:00:00",565,12.19,17.68,8.3191,10141.9,9818.845,27.82
"2023-02-11 05:00:00",566,12.19,16.94,8.3191,10443.91,10079.63,27.82
"2023-02-11 06:00:00",567,12.18,16.61,8.3191,10579.75,10245.63,27.84
"2023-02-11 07:00:00",568,12.19,16.32,8.299901,10579.54,10245.2,27.84
"2023-02-11 08:00:00",569,12.18,16.12,8.299901,10551.52,10172.63,27.85
"2023-02-11 09:00:00",570,12.18,16.24,8.299901,10200.5,9867.393,27.9
"2023-02-11 10:00:00",571,12.17,16.86,8.299901,9562.297,9308.367,27.98
"2023-02-11 11:00:00",572,12.18,17.73,8.3191,9245.68,9026.633,28.07
"2023-02-11 12:00:00",573,12.17,18.43,8.3575,9034.986,8837.479,28.09
"2023-02-11 13:00:00",574,12.18,18.97,8.3191,8937.816,8741.459,28.13
"2023-02-11 14:00:00",575,12.17,18.89,8.3575,9471.565,9228.993,28.08
"2023-02-11 15:00:00",576,12.18,19.09,8.3191,9977.396,9674.69,28.06
"2023-02-11 16:00:00",577,12.17,19.43,8.299901,10159.16,9833.36,28.09
"2023-02-11 17:00:00",578,12.18,19.76,8.3575,10233.19,9896.526,28.11
"2023-02-11 18:00:00",579,12.17,19.94,8.338301,10232.42,9898.74,28.04
"2023-02-11 19:00:00",580,12.18,20.1,8.3575,10106.87,9786.127,28.01
"2023-02-11 20:00:00",581,12.17,19.67,8.3575,10405.2,10046.94,27.97
"2023-02-11 21:00:00",582,12.17,19.54,8.338301,10578.75,10377.34,27.98
"2023-02-11 22:00:00",583,12.16,18.45,8.338301,10580.4,10484.26,27.9
"2023-02-11 23:00:00",584,12.17,17.05,8.299901,10580.48,10338.94,27.84
"2023-02-12 00:00:00",585,12.16,16.44,8.338301,10579.93,10213.88,27.84
"2023-02-12 01:00:00",586,12.16,15.87,8.338301,10537.25,10159.05,27.81
"2023-02-12 02:00:00",587,12.15,15.38,8.3575,10359.89,10007.62,27.78
"2023-02-12 03:00:00",588,12.15,15.13,8.3575,10277.23,9935.077,27.78
"2023-02-12 04:00:00",589,12.14,14.83,8.338301,10190.07,9859.841,27.75
"2023-02-12 05:00:00",590,12.14,14.44,8.3191,10099.46,9779.457,27.72
"2023-02-12 06:00:00",591,12.14,14.21,8.3191,10034.06,9723.987,27.72
"2023-02-12 07:00:00",592,12.14,14.04,8.3191,9980.154,9676.564,27.68
"2023-02-12 08:00:00",593,12.13,13.41,8.338301,9845.125,9558.194,27.66
"2023-02-12 09:00:00",594,12.13,13.02,8.338301,9458.309,9216.835,27.71
"2023-02-12 10:00:00",595,12.12,13.73,8.3575,8703.591,8538.418,27.79
"2023-02-12 11:00:00",596,12.13,14.85,8.3767,7993.746,7887.438,27.9
"2023-02-12 12:00:00",597,12.12,14.79,8.4151,7588.262,7509.994,27.91
"2023-02-12 13:00:00",598,12.13,15.57,8.4151,7131.767,7080.24,28.17
"2023-02-12 14:00:00",599,12.12,15.09,8.4343,7050.563,7002.419,28.16
"2023-02-12 15:00:00",600,12.13,15,8.4343,7181.187,7126.558,28.05
"2023-02-12 16:00:00",601,12.12,15.37,8.4343,7390.637,7323.315,27.99
"2023-02-12 17:00:00",602,12.12,14.65,8.4151,7930.174,7829.35,27.84
"2023-02-12 18:00:00",603,12.11,13.66,8.3767,8541.07,8390.072,27.7
"2023-02-12 19:00:00",604,12.12,12.82,8.3575,9209.598,8994.837,27.64
"2023-02-12 20:00:00",605,12.11,12.43,8.338301,9589.555,9332.424,27.64
"2023-02-12 21:00:00",606,12.11,12.19,8.338301,9670.903,9404.936,27.57
"2023-02-12 22:00:00",607,12.1,11.41,8.338301,9569.589,9314.926,27.49
"2023-02-12 23:00:00",608,12.1,10.73,8.338301,9417.536,9179.569,27.42
"2023-02-13 00:00:00",609,12.09,9.99,8.3575,9382.035,9148.615,27.43
"2023-02-13 01:00:00",610,12.1,9.1,8.3575,9386.609,9152.981,27.41
"2023-02-13 02:00:00",611,12.08,8.41,8.3575,9301.961,9064.545,27.38
"2023-02-13 03:00:00",612,12.09,7.826,8.3575,9191.245,8976.938,27.36
"2023-02-13 04:00:00",613,12.07,7.292,8.3575,9088.896,8885.449,27.33
"2023-02-13 05:00:00",614,12.08,6.8,8.3575,9041.897,8843.963,27.3
"2023-02-13 06:00:00",615,12.07,6.254,8.3575,9016.611,8820.317,27.28
"2023-02-13 07:00:00",616,12.07,5.783,8.3575,8950.671,8768.528,27.26
"2023-02-13 08:00:00",617,12.06,5.497,8.3767,8829.236,8652.791,27.27
"2023-02-13 09:00:00",618,12.06,6.882,8.3767,8602.952,8447.352,27.39
"2023-02-13 10:00:00",619,12.06,13.64,8.395901,8103.336,7988.888,27.7
"2023-02-13 11:00:00",620,12.08,19.35,8.4343,7687.366,7602.212,28.12
"2023-02-13 12:00:00",621,12.08,22.49,8.4727,7406.779,7338.781,28.43
"2023-02-13 13:00:00",622,12.1,21.12,8.453501,7351.361,7286.714,28.69
"2023-02-13 14:00:00",623,12.09,21.05,8.453501,7400.068,7333.225,28.66
"2023-02-13 15:00:00",624,12.1,21.03,8.4343,7648.027,7565.017,28.5
"2023-02-13 16:00:00",625,12.1,21.48,8.4151,8026.736,7918.078,28.25
"2023-02-13 17:00:00",626,12.11,21.21,8.395901,8615.507,8458.795,28.01
"2023-02-13 18:00:00",627,12.1,19.18,8.3767,9237.489,9019.268,27.84
"2023-02-13 19:00:00",628,12.1,17.06,8.338301,9635.895,9367.192,27.7
"2023-02-13 20:00:00",629,12.09,15.22,8.338301,9838.535,9552,27.61
"2023-02-13 21:00:00",630,12.09,13.71,8.338301,9743.228,9468.665,27.54
"2023-02-13 22:00:00",631,12.08,12.41,8.3575,9623.921,9362.851,27.48
"2023-02-13 23:00:00",632,12.08,11.12,8.3575,9488.303,9242.233,27.43
"2023-02-14 00:00:00",633,12.06,10.05,8.3575,9364.047,9132.387,27.39
"2023-02-14 01:00:00",634,12.06,9.06,8.3575,9347.229,9118.141,27.36
"2023-02-14 02:00:00",635,12.05,8.26,8.3575,9244.45,9026.329,27.33
"2023-02-14 03:00:00",636,12.05,7.515,8.3575,9202.015,8987.192,27.32
"2023-02-14 04:00:00",637,12.04,6.838,8.3575,9178.663,8968.685,27.28
"2023-02-14 05:00:00",638,12.04,6.288,8.3575,9163.51,8952.823,27.26
"2023-02-14 06:00:00",639,12.03,5.763,8.3575,9120.007,8914.26,27.26
"2023-02-14 07:00:00",640,12.03,5.359,8.3575,9114.799,8909.264,27.26
"2023-02-14 08:00:00",641,12.02,5.171,8.3575,9005.121,8810.941,27.28
"2023-02-14 09:00:00",642,12.02,6.916,8.3767,8652.941,8493.01,27.44
"2023-02-14 10:00:00",643,12.02,14.23,8.395901,8189.681,8068.433,27.86
"2023-02-14 11:00:00",644,12.05,21.9,8.4151,7859.167,7761.703,28.29
"2023-02-14 12:00:00",645,12.05,25.37,8.4343,7577.249,7499.554,28.6
"2023-02-14 13:00:00",646,12.07,24.92,8.453501,7467.526,7396.971,28.85
"2023-02-14 14:00:00",647,12.07,24.8,8.4343,7591.175,7512.142,28.8
"2023-02-14 15:00:00",648,12.08,24.58,8.4151,7815.643,7719.036,28.64
"2023-02-14 16:00:00",649,12.07,25.35,8.299901,8144.44,8025.709,28.4
"2023-02-14 17:00:00",650,12.08,25.05,8.3191,8815.974,8640.214,28.17
"2023-02-14 18:00:00",651,12.07,22.67,8.3191,9406.332,9170.611,28.01
"2023-02-14 19:00:00",652,12.07,20.31,8.280701,9837.003,9550.585,27.84
"2023-02-14 20:00:00",653,12.06,18.2,8.223101,9942.202,9644.161,27.71
"2023-02-14 21:00:00",654,12.06,16.44,8.2615,9929.815,9632.342,27.65
"2023-02-14 22:00:00",655,12.05,15.04,8.242301,9839.01,9554.463,27.6
"2023-02-14 23:00:00",656,12.05,13.83,8.242301,9770.754,9489.699,27.56
"2023-02-15 00:00:00",657,12.04,12.83,8.280701,9698.889,9433.342,27.53
"2023-02-15 01:00:00",658,12.04,12.03,8.242301,9613.353,9353.413,27.52
"2023-02-15 02:00:00",659,12.02,11.28,8.2615,9729.982,9457.718,27.5
"2023-02-15 03:00:00",660,12.03,10.7,8.2615,9703.035,9432.78,27.49
"2023-02-15 04:00:00",661,12.02,10.3,8.2615,9705.923,9435.501,27.49
"2023-02-15 05:00:00",662,12.02,9.92,8.2615,9699.866,9430.307,27.49
"2023-02-15 06:00:00",663,12.01,9.62,8.2615,9669.047,9403.018,27.48
"2023-02-15 07:00:00",664,12.01,9.29,8.2039,9623.82,9361.577,27.49
"2023-02-15 08:00:00",665,12,9.31,8.223101,9598.163,9341.077,27.51
"2023-02-15 09:00:00",666,12.01,11.68,8.223101,9310.646,9083.477,27.68
"2023-02-15 10:00:00",667,12.01,19.5,8.3191,8878.214,8696.486,28.08
"2023-02-15 11:00:00",668,13.05,25.07,"NAN",-425.5408,1280.836,-16.03
"2023-02-15 12:00:00",669,13.01,28.23,8.3191,7701.195,7614.514,28.74
"2023-02-15 13:00:00",670,13.01,28.12,8.280701,7707.051,7620.936,28.98
"2023-02-15 14:00:00",671,13.03,27.76,8.223101,7901.582,7800.811,28.92
"2023-02-15 15:00:00",672,13.02,27.62,8.165501,8177.408,8056.021,28.83
"2023-02-15 16:00:00",673,13.03,27.8,8.1463,8619.482,8461.363,28.58
"2023-02-15 17:00:00",674,13.03,27.34,8.127101,9226.158,9009.116,28.35
"2023-02-15 18:00:00",675,13.03,25.29,8.107901,9950.984,9650.788,28.17
"2023-02-15 19:00:00",676,13.02,23.42,8.0887,10571.41,10189.58,28.04
"2023-02-15 20:00:00",677,13.02,21.85,8.0887,10580.17,10259.87,27.96
"2023-02-15 21:00:00",678,13,20.49,8.107901,10526.24,10146.62,27.9
"2023-02-15 22:00:00",679,13,19.2,8.127101,10377.21,10021.69,27.85
"2023-02-15 23:00:00",680,12.99,18.15,8.127101,10284.31,9947.639,27.82
"2023-02-16 00:00:00",681,12.98,17.38,8.127101,10229.05,9893.817,27.8
"2023-02-16 01:00:00",682,12.97,16.89,8.127101,10258.39,9919.192,27.82
"2023-02-16 02:00:00",683,12.97,16.38,8.127101,10219.19,9884.632,27.78
"2023-02-16 03:00:00",684,12.96,15.73,8.127101,10108.31,9788.524,27.75
"2023-02-16 04:00:00",685,12.96,15.13,8.107901,10055.8,9742.752,27.71
"2023-02-16 05:00:00",686,12.95,14.52,8.107901,10033.5,9723.782,27.69
"2023-02-16 06:00:00",687,12.95,14.42,8.127101,10058.55,9741.196,27.74
"2023-02-16 07:00:00",688,12.94,14.78,8.1463,10168.82,9842.139,27.8
"2023-02-16 08:00:00",689,12.95,15.26,8.165501,10129.62,9807.196,27.86
"2023-02-16 09:00:00",690,12.94,16.48,8.165501,9457.259,9216.166,27.94
"2023-02-16 10:00:00",691,12.95,22.38,8.1463,8811.875,8637.234,28.21
"2023-02-16 11:00:00",692,12.96,26.6,8.0887,8347.229,8213.261,28.54
"2023-02-16 12:00:00",693,12.97,27.49,8.0311,8204.573,8082.205,28.61
"2023-02-16 13:00:00",694,12.97,28.41,8.069501,7878.007,7779.359,28.98
"2023-02-16 14:00:00",695,12.98,28.55,8.0887,7969.604,7864.611,28.96
"2023-02-16 15:00:00",696,12.97,28.92,8.0887,8386.952,8248.583,28.83
"2023-02-16 16:00:00",697,12.98,28.83,8.107901,8853.438,8672.623,28.57
"2023-02-16 17:00:00",698,12.97,28.28,8.011901,9544.302,9293.874,28.33
"2023-02-16 18:00:00",699,12.98,26.12,8.127101,10214.68,9880.913,28.15
"2023-02-16 19:00:00",700,12.96,24.25,8.050301,10579.97,10333.58,28.06
"2023-02-16 20:00:00",701,12.97,22.64,8.184701,10580.34,10364.69,27.99
"2023-02-16 21:00:00",702,12.95,21.29,8.184701,10580.3,10255.35,27.93
"2023-02-16 22:00:00",703,12.95,20.12,8.223101,10535.41,10161.54,27.89
"2023-02-16 23:00:00",704,12.94,19.09,8.2039,10456.17,10089.95,27.85
"2023-02-17 00:00:00",705,12.93,18.21,8.223101,10372.86,10018.61,27.83
"2023-02-17 01:00:00",706,12.93,17.49,8.299901,10338.75,9989.81,27.8
"2023-02-17 02:00:00",707,12.92,17,8.3191,10342.05,9991.74,27.8
"2023-02-17 03:00:00",708,12.92,16.51,8.3575,10293.18,9949.468,27.78
"2023-02-17 04:00:00",709,12.91,16.16,8.3575,10305.3,9959.47,27.78
"2023-02-17 05:00:00",710,12.91,15.96,8.3575,10314.12,9968.025,27.79
"2023-02-17 06:00:00",711,12.9,16.08,8.299901,10355.8,10002.42,27.81
"2023-02-17 07:00:00",712,12.91,16.51,8.299901,10440.31,10078.76,27.86
"2023-02-17 08:00:00",713,12.9,18.27,8.2039,10483,10114.31,28.02
"2023-02-17 09:00:00",714,12.91,19.87,8.280701,10034.82,9725.916,28.14
"2023-02-17 10:00:00",715,12.91,22.57,8.280701,9172.987,8962.046,28.32
"2023-02-17 11:00:00",716,12.92,26.26,8.299901,8551.885,8399.013,28.56
"2023-02-17 12:00:00",717,12.92,29.69,8.280701,8079.587,7965.588,28.84
"2023-02-17 13:00:00",718,12.94,29.41,8.2615,7878.079,7779.406,28.97
"2023-02-17 14:00:00",719,12.93,27.86,8.2615,8383.393,8241.738,28.64
"2023-02-17 15:00:00",720,12.94,25.86,8.2615,9302.233,9077.515,28.36
"2023-02-17 16:00:00",721,12.93,24.7,8.280701,9822.595,9542.022,28.3
"2023-02-17 17:00:00",722,12.93,23.43,8.299901,10059.03,9746.53,28.29
"2023-02-17 18:00:00",723,12.92,21.77,8.3191,10461.48,10095.01,28.12
"2023-02-17 19:00:00",724,12.92,19.87,8.299901,10580.42,10283.47,27.98
"2023-02-17 20:00:00",725,12.9,18.59,8.242301,10576.76,10255.74,27.88
"2023-02-17 21:00:00",726,12.9,17.37,8.223101,10367.85,10013.93,27.76
"2023-02-17 22:00:00",727,12.89,15.98,8.165501,10118.06,9796.215,27.67
"2023-02-17 23:00:00",728,12.89,15.01,8.1463,9972.769,9671.053,27.66
"2023-02-18 00:00:00",729,12.88,14.11,8.242301,9785.918,9506.057,27.59
"2023-02-18 01:00:00",730,12.87,13.14,8.2615,9625.201,9364.967,27.52
"2023-02-18 02:00:00",731,12.86,12.28,8.2615,9497.771,9251.842,27.48
"2023-02-18 03:00:00",732,12.86,11.57,8.2615,9422.058,9178.719,27.47
"2023-02-18 04:00:00",733,12.85,10.71,8.3191,9318.44,9090.714,27.38
"2023-02-18 05:00:00",734,12.85,9.56,8.280701,9251.335,9031.33,27.33
"2023-02-18 06:00:00",735,12.84,8.45,8.299901,9102.543,8898.063,27.26
"2023-02-18 07:00:00",736,12.83,7.432,8.280701,8948.965,8760.322,27.22
"2023-02-18 08:00:00",737,12.82,6.684,8.299901,8720.547,8553.524,27.2
"2023-02-18 09:00:00",738,12.82,7.173,8.3191,8288.68,8158.674,27.27
"2023-02-18 10:00:00",739,12.82,11.61,8.299901,7725.855,7638.389,27.53
"2023-02-18 11:00:00",740,12.83,14.6,8.338301,7148.089,7095.241,27.93
"2023-02-18 12:00:00",741,12.83,18.39,8.3191,6929.586,6888.426,28.29
"2023-02-18 13:00:00",742,12.85,16.99,8.3767,6995.015,6950.015,28.55
"2023-02-18 14:00:00",743,12.84,16.62,8.338301,7217.944,7160.744,28.51
"2023-02-18 15:00:00",744,12.85,17.46,8.3191,7441.961,7370.536,28.38
"2023-02-18 16:00:00",745,12.85,18.22,8.3191,8008.137,7900.136,28.17
"2023-02-18 17:00:00",746,12.86,18.24,8.280701,8588.213,8433.662,27.91
"2023-02-18 18:00:00",747,12.85,16.68,8.280701,9186.366,8974.167,27.74
"2023-02-18 19:00:00",748,12.86,15.37,8.280701,9666.281,9401.405,27.66
"2023-02-18 20:00:00",749,12.85,14.32,8.2615,9921.574,9615.179,27.62
"2023-02-18 21:00:00",750,12.85,13.43,8.280701,9849.362,9562.045,27.56
"2023-02-18 22:00:00",751,12.84,12.52,8.280701,9723.798,9451.035,27.5
"2023-02-18 23:00:00",752,12.84,11.68,8.3191,9584.531,9328.585,27.49
"2023-02-19 00:00:00",753,12.83,10.98,8.3191,9541.488,9290.465,27.47
"2023-02-19 01:00:00",754,12.83,10.33,8.338301,9429.781,9190.57,27.45
"2023-02-19 02:00:00",755,12.82,9.82,8.3191,9360.514,9129.617,27.43
"2023-02-19 03:00:00",756,12.82,9.36,8.3191,9323.998,9098.974,27.42
"2023-02-19 04:00:00",757,12.81,9.07,8.338301,9336.229,9107.847,27.42
"2023-02-19 05:00:00",758,12.81,8.88,8.3191,9343.236,9113.124,27.43
"2023-02-19 06:00:00",759,12.8,8.69,8.3575,9349.847,9119.563,27.43
"2023-02-19 07:00:00",760,12.8,8.56,8.3575,9340.613,9112.154,27.43
"2023-02-19 08:00:00",761,12.79,8.76,8.3575,9222.07,9005.091,27.48
"2023-02-19 09:00:00",762,12.8,10.78,8.3575,8846.817,8667.833,27.64
"2023-02-19 10:00:00",763,12.8,17.25,8.3767,8468.035,8323.464,27.97
"2023-02-19 11:00:00",764,12.83,21.87,8.3767,8083.59,7969.901,28.39
"2023-02-19 12:00:00",765,12.83,25.69,8.3575,7933.146,7830.18,28.71
"2023-02-19 13:00:00",766,12.85,25.29,8.3575,8085.535,7970.935,28.78
"2023-02-19 14:00:00",767,12.85,25.39,8.3575,8056.926,7943.312,28.82
"2023-02-19 15:00:00",768,12.86,26.35,8.338301,8280.278,8149.153,28.76
"2023-02-19 16:00:00",769,12.85,26.41,8.338301,8669.96,8506.917,28.53
"2023-02-19 17:00:00",770,12.86,25.68,8.338301,9357.036,9118.195,28.26
"2023-02-19 18:00:00",771,12.85,23.84,8.338301,9955.793,9656.316,28.1
"2023-02-19 19:00:00",772,12.85,22.02,8.338301,10523.32,10148.25,27.98
"2023-02-19 20:00:00",773,12.84,20.41,8.3191,10581.28,10313.25,27.9
"2023-02-19 21:00:00",774,12.84,19.02,8.3191,10569.1,10187.5,27.83
"2023-02-19 22:00:00",775,12.83,17.76,8.299901,10404.94,10044.82,27.77
"2023-02-19 23:00:00",776,12.83,16.68,8.280701,10287.06,9943.538,27.73
"2023-02-20 00:00:00",777,12.82,15.73,8.280701,10197.47,9866.303,27.7
"2023-02-20 01:00:00",778,12.82,14.89,8.2615,10058.98,9745.626,27.65
"2023-02-20 02:00:00",779,12.8,14.09,8.280701,10010.15,9703.374,27.62
"2023-02-20 03:00:00",780,12.8,13.41,8.299901,9903.936,9609.275,27.59
"2023-02-20 04:00:00",781,12.79,12.81,8.299901,9868.984,9579.457,27.57
"2023-02-20 05:00:00",782,12.79,12.44,8.299901,9889.982,9595.946,27.59
"2023-02-20 06:00:00",783,12.78,12.29,8.3191,9886.702,9594.325,27.62
"2023-02-20 07:00:00",784,12.79,12.21,8.3191,9904.181,9609.156,27.64
"2023-02-20 08:00:00",785,12.78,12.46,8.280701,9797.229,9517.005,27.69
"2023-02-20 09:00:00",786,12.78,13.52,8.280701,9343.979,9115.613,27.83
"2023-02-20 10:00:00",787,12.78,16.49,8.280701,8666.011,8504.181,28.1
"2023-02-20 11:00:00",788,12.79,20.13,8.299901,8134.207,8016.581,28.34
"2023-02-20 12:00:00",789,12.8,25.54,8.299901,7978.838,7873.534,28.75
"2023-02-20 13:00:00",790,12.81,25.26,8.299901,7923.052,7821.095,28.93
"2023-02-20 14:00:00",791,12.81,25.21,8.280701,7908.875,7808.074,28.84
"2023-02-20 15:00:00",792,12.82,26.16,8.280701,8040.541,7929.594,28.72
"2023-02-20 16:00:00",793,12.81,25.85,8.280701,8365.33,8230.172,28.43
"2023-02-20 17:00:00",794,12.82,25.28,8.280701,8971.071,8780.311,28.18
"2023-02-20 18:00:00",795,12.81,23.41,8.280701,9459.687,9216.888,28.02
"2023-02-20 19:00:00",796,12.81,21.64,8.280701,10066.01,9751.786,27.91
"2023-02-20 20:00:00",797,12.8,20.37,8.280701,10385.03,10028.74,27.88
"2023-02-20 21:00:00",798,12.8,19.39,8.2615,10532.27,10151.33,27.86
"2023-02-20 22:00:00",799,12.79,18.8,8.280701,10513.34,10138.98,27.84
"2023-02-20 23:00:00",800,12.79,18.42,8.2615,10449.04,10084.19,27.85
"2023-02-21 00:00:00",801,12.78,18.02,8.2615,10429.84,10067.9,27.85
"2023-02-21 01:00:00",802,12.79,17.7,8.2615,10453.13,10086.45,27.85
"2023-02-21 02:00:00",803,12.78,17.38,8.2615,10438.71,10075.64,27.84
"2023-02-21 03:00:00",804,12.78,17.2,8.2615,10408.18,10049.17,27.84
"2023-02-21 04:00:00",805,12.77,17,8.2615,10422.06,10062.89,27.84
"2023-02-21 05:00:00",806,12.77,16.79,8.2615,10404.3,10047.85,27.82
"2023-02-21 06:00:00",807,12.77,16.68,8.2615,10351.46,9999.629,27.83
"2023-02-21 07:00:00",808,12.77,16.52,8.223101,10378.91,10022.59,27.82
"2023-02-21 08:00:00",809,12.76,16.54,8.242301,10252.39,9914.251,27.86
"2023-02-21 09:00:00",810,12.77,17.45,8.223101,9961.111,9661.043,28.01
"2023-02-21 10:00:00",811,12.76,20.65,8.223101,9343.634,9116.372,28.28
"2023-02-21 11:00:00",812,12.77,23.33,8.242301,8703.007,8537.275,28.5
"2023-02-21 12:00:00",813,12.77,26.14,8.242301,8206.941,8084.154,28.75
"2023-02-21 13:00:00",814,12.78,27.24,8.223101,7987.01,7876.941,28.96
"2023-02-21 14:00:00",815,12.78,27.39,8.223101,7999.869,7891.952,28.89
"2023-02-21 15:00:00",816,12.79,27.41,8.2039,8202.553,8079.643,28.73
"2023-02-21 16:00:00",817,12.78,27.58,8.2039,8518.007,8368.991,28.58
"2023-02-21 17:00:00",818,12.79,27.04,8.2039,8882.294,8700.252,28.36
"2023-02-21 18:00:00",819,12.78,25.83,8.165501,9551.361,9299.085,28.21
"2023-02-21 19:00:00",820,12.78,24.27,8.184701,10198.2,9867.87,28.09
"2023-02-21 20:00:00",821,12.77,22.89,8.184701,10578.75,10196.11,28.02
"2023-02-21 21:00:00",822,12.77,21.94,8.184701,10580.62,10289.1,27.99
"2023-02-21 22:00:00",823,12.76,21.21,8.223101,10579.04,10319.8,27.97
"2023-02-21 23:00:00",824,12.76,21.03,8.165501,10578.65,10338.34,28.02
"2023-02-22 00:00:00",825,12.76,21.06,8.242301,10580.49,10436.24,28.05
"2023-02-22 01:00:00",826,12.76,20.97,8.2615,10580.15,10443.09,28.06
"2023-02-22 02:00:00",827,12.75,20.79,8.242301,10576.98,10424.4,28.06
"2023-02-22 03:00:00",828,12.75,20.72,8.242301,10579.96,10499.69,28.07
"2023-02-22 04:00:00",829,12.74,20.71,8.2615,10580.29,10492.89,28.07
"2023-02-22 05:00:00",830,12.75,20.69,8.242301,10579.83,10488.77,28.06
"2023-02-22 06:00:00",831,12.74,20.49,8.223101,10580.01,10442.45,28.03
